time;temperature [C]
06/01/2024 18:57;2,4
06/01/2024 19:58;2,3
06/01/2024 20:58;2,2
06/01/2024 21:59;2,2
06/01/2024 22:59;1,9
06/01/2024 23:59;1,5
07/01/2024 01:00;1,1
07/01/2024 01:00;1,1
07/01/2024 02:01;0,9
07/01/2024 03:01;0,7
07/01/2024 04:01;0,6
07/01/2024 05:02;0,6
07/01/2024 06:02;0,6
07/01/2024 07:03;0,4
07/01/2024 08:03;0,7
07/01/2024 09:03;0,8
07/01/2024 10:04;0,8
07/01/2024 11:04;1,1
07/01/2024 12:05;1,4
07/01/2024 13:05;1,4
07/01/2024 14:06;1,1
07/01/2024 15:06;0,4
07/01/2024 16:06;0,2
07/01/2024 17:07;-0,3
07/01/2024 18:07;-1,2
07/01/2024 19:08;-2,0
07/01/2024 20:08;-2,8
07/01/2024 21:09;-3,3
07/01/2024 21:09;-3,3
07/01/2024 22:09;-3,4
07/01/2024 23:10;-3,4
08/01/2024 00:10;-3,3
08/01/2024 01:10;-3,2
08/01/2024 02:11;-3,2
08/01/2024 03:11;-3,2
08/01/2024 04:12;-3,2
08/01/2024 05:12;-3,2
08/01/2024 06:13;-3,4
08/01/2024 07:13;-3,6
08/01/2024 08:13;-3,8
08/01/2024 09:14;-3,8
08/01/2024 10:14;-3,7
08/01/2024 11:15;-3,7
08/01/2024 12:15;-3,4
08/01/2024 12:15;-3,4
08/01/2024 13:16;-3,0
08/01/2024 14:16;-3,4
08/01/2024 15:17;-4,0
08/01/2024 16:17;-4,6
08/01/2024 17:17;-5,2
08/01/2024 18:18;-5,4
08/01/2024 19:18;-6,1
08/01/2024 20:19;-6,6
08/01/2024 21:19;-7,2
08/01/2024 21:19;-7,2
08/01/2024 22:20;-7,4
08/01/2024 23:20;-7,6
09/01/2024 00:21;-7,7
09/01/2024 01:21;-7,9
09/01/2024 02:22;-7,9
09/01/2024 04:22;-8,1
09/01/2024 05:23;-8,2
09/01/2024 06:23;-8,2
09/01/2024 07:24;-8,2
09/01/2024 08:24;-8,4
09/01/2024 09:25;-7,7
09/01/2024 10:25;-6,7
09/01/2024 11:25;-6,2
09/01/2024 12:26;-4,4
09/01/2024 13:26;-3,9
09/01/2024 14:27;-3,5
09/01/2024 15:27;-3,6
09/01/2024 16:27;-4,0
09/01/2024 17:28;-4,3
09/01/2024 18:28;-4,3
09/01/2024 19:29;-4,3
09/01/2024 20:29;-4,4
09/01/2024 21:30;-4,5
09/01/2024 22:30;-5,1
09/01/2024 23:30;-5,7
10/01/2024 00:31;-6,0
10/01/2024 01:31;-6,9
10/01/2024 02:32;-6,7
10/01/2024 03:32;-6,8
10/01/2024 04:33;-6,7
10/01/2024 05:33;-6,8
10/01/2024 06:33;-7,3
10/01/2024 07:34;-7,1
10/01/2024 08:34;-7,4
10/01/2024 09:35;-7,0
10/01/2024 10:35;-6,0
10/01/2024 11:35;-4,8
10/01/2024 12:36;-3,6
10/01/2024 13:36;-3,2
10/01/2024 14:37;-2,8
10/01/2024 15:37;-3,0
10/01/2024 16:38;-4,0
10/01/2024 17:38;-4,9
10/01/2024 18:38;-5,3
10/01/2024 19:39;-5,4
10/01/2024 20:39;-5,4
10/01/2024 21:40;-5,2
10/01/2024 21:40;-5,2
10/01/2024 22:40;-5,0
10/01/2024 23:41;-5,1
11/01/2024 00:41;-5,0
11/01/2024 01:42;-5,1
11/01/2024 02:42;-4,8
11/01/2024 03:42;-5,0
11/01/2024 04:43;-4,9
11/01/2024 05:43;-4,7
11/01/2024 06:44;-5,3
11/01/2024 07:44;-4,8
11/01/2024 08:45;-5,2
11/01/2024 09:45;-4,4
11/01/2024 10:45;-3,4
11/01/2024 11:46;-2,0
11/01/2024 12:46;-0,6
11/01/2024 13:47;0,6
11/01/2024 14:47;0,9
11/01/2024 15:48;0,9
11/01/2024 16:48;-0,5
11/01/2024 17:48;-1,1
11/01/2024 18:49;-0,8
11/01/2024 19:49;-0,6
11/01/2024 20:50;-0,9
11/01/2024 21:50;-1,7
11/01/2024 21:50;-1,7
11/01/2024 22:51;-2,0
11/01/2024 23:51;-2,6
12/01/2024 00:52;-3,3
12/01/2024 01:52;-3,9
12/01/2024 02:52;-4,7
12/01/2024 03:53;-5,5
12/01/2024 04:54;-6,0
12/01/2024 05:54;-4,6
12/01/2024 06:54;-4,4
12/01/2024 07:55;-4,1
12/01/2024 08:55;-4,5
12/01/2024 09:56;-4,2
12/01/2024 10:56;-4,0
12/01/2024 11:57;-3,7
12/01/2024 12:57;-3,2
12/01/2024 13:58;-2,8
12/01/2024 14:58;-2,5
12/01/2024 15:58;-2,4
12/01/2024 16:59;-2,8
12/01/2024 17:59;-2,9
12/01/2024 19:00;-2,8
12/01/2024 20:00;-2,7
12/01/2024 21:01;-2,9
12/01/2024 22:01;-2,7
12/01/2024 22:01;-2,7
12/01/2024 23:02;-2,7
13/01/2024 00:02;-2,4
13/01/2024 01:02;-2,0
13/01/2024 02:03;-1,8
13/01/2024 03:03;-1,7
13/01/2024 04:04;-1,9
13/01/2024 05:04;-2,0
13/01/2024 06:05;-2,1
13/01/2024 07:05;-2,3
13/01/2024 08:05;-2,5
13/01/2024 09:06;-2,6
13/01/2024 10:06;-2,4
13/01/2024 11:07;-2,2
13/01/2024 12:07;-2,3
13/01/2024 13:08;-2,4
13/01/2024 14:08;-2,3
13/01/2024 15:09;-2,5
13/01/2024 16:09;-2,8
13/01/2024 17:09;-2,9
13/01/2024 18:10;-3,0
13/01/2024 19:10;-3,2
13/01/2024 20:11;-3,3
13/01/2024 21:11;-3,2
13/01/2024 22:12;-3,3
13/01/2024 22:12;-3,3
13/01/2024 23:12;-3,5
14/01/2024 00:13;-3,5
14/01/2024 01:13;-3,7
14/01/2024 02:14;-3,9
14/01/2024 03:14;-3,9
14/01/2024 04:14;-3,8
14/01/2024 05:15;-4,0
14/01/2024 06:15;-4,1
14/01/2024 07:16;-4,2
14/01/2024 08:16;-4,3
14/01/2024 09:16;-4,4
14/01/2024 10:17;-4,5
14/01/2024 11:17;-4,8
14/01/2024 12:18;-4,8
14/01/2024 13:18;-4,8
14/01/2024 14:19;-5,0
14/01/2024 15:19;-5,2
14/01/2024 16:19;-5,5
14/01/2024 17:20;-5,9
14/01/2024 18:20;-6,2
14/01/2024 19:21;-6,2
14/01/2024 20:21;-6,1
14/01/2024 21:22;-6,4
14/01/2024 22:22;-6,3
14/01/2024 22:22;-6,3
14/01/2024 23:23;-6,0
15/01/2024 00:23;-5,6
15/01/2024 01:24;-5,4
15/01/2024 02:24;-5,3
15/01/2024 03:25;-5,1
15/01/2024 04:25;-4,8
15/01/2024 05:25;-4,6
15/01/2024 06:26;-4,3
15/01/2024 07:26;-4,0
15/01/2024 08:27;-3,7
15/01/2024 09:27;-3,5
15/01/2024 10:28;-3,2
15/01/2024 11:28;-2,8
15/01/2024 12:28;-2,4
15/01/2024 13:29;-1,9
15/01/2024 14:29;-1,6
15/01/2024 15:30;-1,8
15/01/2024 16:30;-1,7
15/01/2024 17:30;-1,6
15/01/2024 18:31;-1,9
15/01/2024 19:31;-2,3
15/01/2024 20:32;-2,2
15/01/2024 21:32;-2,3
15/01/2024 22:33;-2,6
15/01/2024 23:33;-3,2
16/01/2024 00:33;-3,4
16/01/2024 01:34;-3,5
16/01/2024 02:34;-3,6
16/01/2024 03:35;-3,5
16/01/2024 04:35;-3,7
16/01/2024 05:36;-3,9
16/01/2024 06:36;-4,8
16/01/2024 07:37;-4,6
16/01/2024 08:37;-4,3
16/01/2024 09:37;-4,2
16/01/2024 10:38;-2,5
16/01/2024 11:38;-1,6
16/01/2024 12:39;-1,0
16/01/2024 13:39;0,1
16/01/2024 14:40;0,2
16/01/2024 15:40;-1,1
16/01/2024 16:40;-2,4
16/01/2024 17:41;-3,1
16/01/2024 18:41;-4,2
16/01/2024 19:42;-5,2
16/01/2024 20:42;-5,5
16/01/2024 21:43;-6,3
16/01/2024 22:43;-5,2
16/01/2024 23:43;-5,9
17/01/2024 00:44;-5,5
17/01/2024 01:44;-6,1
17/01/2024 02:45;-5,0
17/01/2024 03:45;-5,3
17/01/2024 04:46;-5,2
17/01/2024 05:46;-4,7
17/01/2024 06:46;-4,9
17/01/2024 07:47;-4,6
17/01/2024 08:47;-3,9
17/01/2024 09:48;-3,8
17/01/2024 10:48;-3,4
17/01/2024 11:48;-2,7
17/01/2024 12:49;-1,4
17/01/2024 13:49;-1,5
17/01/2024 14:50;-0,5
17/01/2024 15:50;-0,2
17/01/2024 16:51;-0,2
17/01/2024 17:51;2,9
17/01/2024 18:51;5,9
17/01/2024 19:52;6,4
17/01/2024 20:52;5,1
17/01/2024 21:53;5,9
17/01/2024 22:53;5,6
17/01/2024 23:54;1,1
18/01/2024 00:54;0,2
18/01/2024 01:54;-0,1
18/01/2024 02:55;-0,4
18/01/2024 03:55;-0,6
18/01/2024 04:56;-0,6
18/01/2024 04:56;-0,6
18/01/2024 05:57;-1,0
18/01/2024 06:57;-1,7
18/01/2024 07:57;-2,3
18/01/2024 08:58;-2,8
18/01/2024 09:58;-2,9
18/01/2024 10:59;-2,5
18/01/2024 11:59;-2,2
18/01/2024 13:00;-1,7
18/01/2024 14:00;-2,5
18/01/2024 15:00;-2,6
18/01/2024 16:01;-2,4
18/01/2024 17:01;-2,5
18/01/2024 18:02;-3,2
18/01/2024 19:02;-3,6
18/01/2024 20:02;-4,5
18/01/2024 21:03;-4,5
18/01/2024 22:03;-4,3
18/01/2024 22:04;-4,3
18/01/2024 23:04;-3,7
18/01/2024 23:04;-3,7
19/01/2024 00:05;-4,0
19/01/2024 01:05;-3,7
19/01/2024 02:05;-4,4
19/01/2024 03:06;-5,0
19/01/2024 04:06;-4,6
19/01/2024 05:07;-4,9
19/01/2024 06:07;-5,0
19/01/2024 07:08;-6,3
19/01/2024 08:08;-6,7
19/01/2024 09:08;-6,1
19/01/2024 10:09;-7,0
19/01/2024 11:09;-4,1
19/01/2024 12:10;-4,2
19/01/2024 13:10;-2,8
19/01/2024 14:11;-2,1
19/01/2024 14:11;-2,1
19/01/2024 15:11;-2,0
19/01/2024 16:12;-2,8
19/01/2024 17:12;-4,5
19/01/2024 18:12;-5,6
19/01/2024 19:13;-5,1
19/01/2024 20:13;-5,1
19/01/2024 21:14;-6,2
19/01/2024 22:14;-6,5
19/01/2024 23:15;-6,5
20/01/2024 00:15;-6,9
20/01/2024 01:15;-7,8
20/01/2024 02:16;-8,4
20/01/2024 03:16;-9,0
20/01/2024 04:17;-9,1
20/01/2024 05:17;-10,0
20/01/2024 06:18;-11,2
20/01/2024 07:18;-11,8
20/01/2024 08:18;-12,9
20/01/2024 09:19;-11,4
20/01/2024 10:19;-10,0
20/01/2024 11:20;-8,0
20/01/2024 12:20;-5,4
20/01/2024 13:21;-4,0
20/01/2024 14:21;-2,9
20/01/2024 15:21;-1,9
20/01/2024 16:22;-2,2
20/01/2024 17:22;-3,6
20/01/2024 18:23;-3,6
20/01/2024 19:23;-3,5
20/01/2024 20:23;-4,5
20/01/2024 21:24;-5,2
20/01/2024 22:24;-6,8
20/01/2024 23:25;-5,9
20/01/2024 23:25;-5,9
21/01/2024 00:25;-8,0
21/01/2024 01:26;-7,1
21/01/2024 02:26;-7,8
21/01/2024 03:27;-9,3
21/01/2024 04:27;-8,7
21/01/2024 05:28;-7,4
21/01/2024 06:28;-8,8
21/01/2024 07:28;-7,0
21/01/2024 08:29;-6,1
21/01/2024 10:30;-3,9
21/01/2024 11:30;-2,5
21/01/2024 12:30;-0,5
21/01/2024 13:31;0,9
21/01/2024 14:31;1,6
21/01/2024 15:32;1,6
21/01/2024 16:32;1,3
21/01/2024 17:33;1,2
21/01/2024 18:33;1,5
21/01/2024 19:33;1,9
21/01/2024 20:34;2,0
21/01/2024 21:34;2,5
21/01/2024 22:35;2,9
21/01/2024 23:35;3,5
22/01/2024 00:36;3,8
22/01/2024 01:36;3,2
22/01/2024 02:36;3,1
22/01/2024 03:37;3,6
22/01/2024 04:37;3,9
22/01/2024 05:38;4,2
22/01/2024 06:38;4,1
22/01/2024 07:38;4,3
22/01/2024 08:39;4,3
22/01/2024 09:39;4,8
22/01/2024 10:40;5,2
22/01/2024 10:40;5,2
22/01/2024 11:40;5,9
22/01/2024 12:41;6,3
22/01/2024 13:41;6,6
22/01/2024 14:42;6,5
22/01/2024 15:42;6,2
22/01/2024 16:43;6,2
22/01/2024 17:43;6,1
22/01/2024 18:43;6,0
22/01/2024 19:44;5,8
22/01/2024 20:44;5,1
22/01/2024 21:45;5,2
22/01/2024 22:45;5,7
22/01/2024 23:45;5,5
23/01/2024 00:46;5,1
23/01/2024 01:46;4,9
23/01/2024 02:47;4,2
23/01/2024 03:47;4,6
23/01/2024 04:48;4,5
23/01/2024 05:48;4,2
23/01/2024 06:48;3,9
23/01/2024 07:49;4,1
23/01/2024 08:49;4,0
23/01/2024 09:50;4,1
23/01/2024 10:50;4,5
23/01/2024 11:51;4,5
23/01/2024 12:51;5,1
23/01/2024 13:51;5,3
23/01/2024 14:52;5,6
23/01/2024 15:52;5,6
23/01/2024 16:53;5,3
23/01/2024 17:53;5,2
23/01/2024 18:54;5,1
23/01/2024 19:54;5,4
23/01/2024 20:54;5,7
23/01/2024 21:55;5,9
23/01/2024 22:55;6,1
23/01/2024 23:56;6,5
24/01/2024 00:56;7,0
24/01/2024 01:56;7,2
24/01/2024 02:57;7,4
24/01/2024 03:57;8,4
24/01/2024 04:58;9,3
24/01/2024 05:58;9,7
24/01/2024 06:59;10,2
24/01/2024 07:59;10,4
24/01/2024 08:59;10,7
24/01/2024 10:00;10,4
24/01/2024 11:00;10,3
24/01/2024 12:01;10,5
24/01/2024 13:01;10,3
24/01/2024 14:02;10,0
24/01/2024 15:02;9,6
24/01/2024 16:02;9,4
24/01/2024 17:03;8,7
24/01/2024 17:03;8,7
24/01/2024 18:03;8,2
24/01/2024 19:04;7,9
24/01/2024 20:04;7,5
24/01/2024 21:05;7,0
24/01/2024 22:05;6,9
24/01/2024 23:06;7,1
25/01/2024 00:06;7,2
25/01/2024 01:06;7,7
25/01/2024 02:07;7,1
25/01/2024 03:07;6,5
25/01/2024 04:08;6,2
25/01/2024 05:08;5,8
25/01/2024 06:08;5,3
25/01/2024 07:09;4,4
25/01/2024 08:09;3,8
25/01/2024 09:10;3,3
25/01/2024 10:10;5,1
25/01/2024 11:11;6,6
25/01/2024 12:11;7,2
25/01/2024 13:11;8,6
25/01/2024 14:12;8,2
25/01/2024 15:12;8,0
25/01/2024 16:13;7,3
25/01/2024 17:13;6,9
25/01/2024 18:14;6,8
25/01/2024 19:14;6,9
25/01/2024 20:14;7,0
25/01/2024 21:15;7,3
25/01/2024 22:15;7,4
25/01/2024 23:16;7,6
26/01/2024 00:16;7,6
26/01/2024 01:16;7,7
26/01/2024 02:17;7,5
26/01/2024 03:17;7,3
26/01/2024 04:18;7,4
26/01/2024 05:18;7,5
26/01/2024 06:19;7,7
26/01/2024 07:19;7,7
26/01/2024 08:19;7,6
26/01/2024 09:20;7,7
26/01/2024 10:20;7,9
26/01/2024 11:21;8,4
26/01/2024 12:21;8,5
26/01/2024 13:22;8,8
26/01/2024 14:22;9,3
26/01/2024 15:22;8,3
26/01/2024 16:23;7,2
26/01/2024 17:23;6,5
26/01/2024 18:24;5,0
26/01/2024 19:24;4,4
26/01/2024 20:25;2,1
26/01/2024 21:25;2,0
26/01/2024 22:25;1,2
26/01/2024 23:26;0,5
27/01/2024 00:26;0,6
27/01/2024 01:27;-0,7
27/01/2024 02:27;-0,9
27/01/2024 03:27;-1,2
27/01/2024 04:28;-1,1
27/01/2024 05:28;-1,0
27/01/2024 06:29;-1,4
27/01/2024 07:29;-2,1
27/01/2024 08:30;-1,9
27/01/2024 09:30;-1,1
27/01/2024 10:30;0,9
27/01/2024 11:31;2,2
27/01/2024 12:31;4,3
27/01/2024 13:32;6,4
27/01/2024 14:32;6,0
27/01/2024 15:33;6,1
27/01/2024 16:33;4,1
27/01/2024 17:33;3,0
27/01/2024 18:34;2,7
27/01/2024 19:34;2,0
27/01/2024 20:35;1,6
27/01/2024 21:35;1,9
27/01/2024 22:35;0,7
27/01/2024 23:36;1,3
28/01/2024 00:36;1,3
28/01/2024 00:37;1,3
28/01/2024 01:37;0,9
28/01/2024 02:37;0,9
28/01/2024 03:38;0,4
28/01/2024 04:38;0,2
28/01/2024 05:39;-0,4
28/01/2024 06:39;-0,4
28/01/2024 07:40;-0,4
28/01/2024 08:40;-0,4
28/01/2024 09:40;0,1
28/01/2024 10:41;1,0
28/01/2024 11:41;2,6
28/01/2024 12:42;5,0
28/01/2024 13:42;6,1
28/01/2024 14:42;7,3
28/01/2024 14:43;7,3
28/01/2024 15:43;7,1
28/01/2024 16:44;5,4
28/01/2024 17:44;3,5
28/01/2024 18:44;3,0
28/01/2024 19:45;2,7
28/01/2024 20:45;3,5
28/01/2024 21:46;2,9
28/01/2024 22:46;1,9
28/01/2024 23:47;1,7
29/01/2024 00:47;2,4
29/01/2024 01:47;1,6
29/01/2024 02:48;2,8
29/01/2024 03:48;1,5
29/01/2024 04:49;0,7
29/01/2024 05:49;3,0
29/01/2024 06:49;2,4
29/01/2024 06:50;2,4
29/01/2024 07:50;2,7
29/01/2024 08:51;3,3
29/01/2024 09:51;4,1
29/01/2024 10:51;5,9
29/01/2024 11:52;8,0
29/01/2024 12:52;9,9
29/01/2024 13:53;11,9
29/01/2024 14:53;11,3
29/01/2024 15:54;10,2
29/01/2024 16:54;8,9
29/01/2024 17:54;8,4
29/01/2024 18:55;7,5
29/01/2024 19:55;6,8
29/01/2024 20:56;6,6
29/01/2024 21:56;7,0
29/01/2024 22:56;5,0
29/01/2024 23:57;5,2
29/01/2024 23:57;5,2
30/01/2024 00:58;6,3
30/01/2024 01:58;4,5
30/01/2024 02:58;5,7
30/01/2024 03:59;6,3
30/01/2024 04:59;5,2
30/01/2024 06:00;4,9
30/01/2024 07:00;5,2
30/01/2024 08:00;4,8
30/01/2024 09:01;5,2
30/01/2024 10:01;5,7
30/01/2024 11:02;6,1
30/01/2024 12:02;6,9
30/01/2024 13:03;8,1
30/01/2024 14:03;8,4
30/01/2024 15:03;8,5
30/01/2024 16:04;8,6
30/01/2024 17:04;8,4
30/01/2024 17:05;8,4
30/01/2024 18:05;8,3
30/01/2024 19:05;8,3
30/01/2024 20:06;8,2
30/01/2024 21:06;7,7
30/01/2024 22:07;7,6
30/01/2024 23:07;7,7
31/01/2024 00:07;7,7
31/01/2024 01:08;7,0
31/01/2024 02:08;6,2
31/01/2024 03:09;5,7
31/01/2024 04:09;5,2
31/01/2024 05:10;4,7
31/01/2024 06:10;4,3
31/01/2024 07:10;4,3
31/01/2024 08:11;3,9
31/01/2024 09:11;3,7
31/01/2024 10:12;5,1
31/01/2024 11:12;6,0
31/01/2024 12:13;6,3
31/01/2024 13:13;6,8
31/01/2024 14:13;6,9
31/01/2024 15:14;7,0
31/01/2024 16:14;6,9
31/01/2024 17:15;6,4
31/01/2024 18:15;6,0
31/01/2024 19:15;6,0
31/01/2024 20:16;6,3
31/01/2024 21:16;6,1
31/01/2024 22:17;6,2
31/01/2024 23:17;5,9
01/02/2024 00:18;5,7
01/02/2024 01:18;5,5
01/02/2024 02:18;5,1
01/02/2024 02:19;5,1
01/02/2024 03:19;4,1
01/02/2024 04:20;4,3
01/02/2024 05:20;4,5
01/02/2024 06:20;5,0
01/02/2024 07:21;5,3
01/02/2024 08:21;5,7
01/02/2024 09:22;6,2
01/02/2024 10:22;6,7
01/02/2024 11:22;7,7
01/02/2024 12:23;8,0
01/02/2024 13:23;8,8
01/02/2024 14:24;9,7
01/02/2024 15:24;9,2
01/02/2024 16:25;8,7
01/02/2024 17:25;6,3
01/02/2024 18:25;5,2
01/02/2024 19:26;3,7
01/02/2024 20:26;3,7
01/02/2024 21:27;2,5
01/02/2024 22:27;2,8
01/02/2024 23:28;1,5
02/02/2024 00:28;1,0
02/02/2024 01:28;0,3
02/02/2024 02:29;0,6
02/02/2024 03:29;1,6
02/02/2024 04:30;2,0
02/02/2024 05:30;1,8
02/02/2024 06:30;2,1
02/02/2024 07:31;1,8
02/02/2024 08:31;1,6
02/02/2024 09:32;2,3
02/02/2024 10:32;3,3
02/02/2024 11:33;4,4
02/02/2024 12:33;5,3
02/02/2024 13:33;6,4
02/02/2024 13:34;6,4
02/02/2024 14:34;7,7
02/02/2024 15:35;7,2
02/02/2024 16:35;7,4
02/02/2024 17:35;6,3
02/02/2024 18:36;5,9
02/02/2024 19:36;5,6
02/02/2024 20:37;5,6
02/02/2024 21:37;5,4
02/02/2024 22:37;5,3
02/02/2024 23:38;4,9
03/02/2024 00:38;4,8
03/02/2024 01:39;4,9
03/02/2024 02:39;5,0
03/02/2024 03:40;5,0
03/02/2024 04:40;5,0
03/02/2024 05:40;5,0
03/02/2024 05:41;5,0
03/02/2024 06:41;5,0
03/02/2024 07:42;4,9
03/02/2024 08:42;4,8
03/02/2024 09:42;4,8
03/02/2024 10:43;5,0
03/02/2024 11:43;5,3
03/02/2024 12:44;5,8
03/02/2024 13:44;6,4
03/02/2024 14:44;6,9
03/02/2024 15:45;6,9
03/02/2024 16:45;6,9
03/02/2024 17:46;6,9
03/02/2024 18:46;6,9
03/02/2024 19:47;6,8
03/02/2024 20:47;6,8
03/02/2024 21:47;6,6
03/02/2024 22:48;6,6
03/02/2024 23:48;6,6
04/02/2024 00:49;6,6
04/02/2024 01:49;6,6
04/02/2024 02:50;6,5
04/02/2024 03:50;6,6
04/02/2024 04:50;6,5
04/02/2024 05:51;6,5
04/02/2024 06:51;6,5
04/02/2024 07:52;6,5
04/02/2024 08:52;6,5
04/02/2024 09:52;6,5
04/02/2024 10:53;6,6
04/02/2024 11:53;6,7
04/02/2024 12:54;6,8
04/02/2024 13:54;7,1
04/02/2024 14:55;7,3
04/02/2024 15:55;7,5
04/02/2024 16:55;7,3
04/02/2024 16:56;7,3
04/02/2024 17:56;7,0
04/02/2024 18:57;6,9
04/02/2024 19:57;6,8
04/02/2024 20:57;6,7
04/02/2024 21:58;6,5
04/02/2024 22:58;6,4
04/02/2024 23:59;6,4
05/02/2024 00:59;6,3
05/02/2024 01:59;6,3
05/02/2024 03:00;6,2
05/02/2024 04:00;6,2
05/02/2024 05:01;6,2
05/02/2024 06:01;6,3
05/02/2024 07:02;6,3
05/02/2024 08:02;6,3
05/02/2024 09:02;6,3
05/02/2024 10:03;6,3
05/02/2024 11:03;6,6
05/02/2024 12:04;6,9
05/02/2024 13:04;7,0
05/02/2024 14:05;7,2
05/02/2024 15:05;6,8
05/02/2024 16:05;6,8
05/02/2024 17:06;5,9
05/02/2024 18:06;5,4
05/02/2024 20:07;4,9
05/02/2024 21:07;4,5
05/02/2024 22:08;4,3
05/02/2024 23:08;4,4
06/02/2024 00:09;4,3
06/02/2024 01:09;4,1
06/02/2024 02:10;4,0
06/02/2024 02:10;4,0
06/02/2024 03:11;3,8
06/02/2024 04:11;3,7
06/02/2024 05:11;3,7
06/02/2024 06:12;3,7
06/02/2024 07:12;3,8
06/02/2024 08:13;4,0
06/02/2024 09:13;4,2
06/02/2024 10:13;4,4
06/02/2024 11:14;4,7
06/02/2024 12:14;5,3
06/02/2024 13:15;5,8
06/02/2024 14:15;6,3
06/02/2024 15:16;6,4
06/02/2024 16:16;6,3
06/02/2024 17:16;6,6
06/02/2024 18:17;6,9
06/02/2024 19:17;7,0
06/02/2024 20:18;6,5
06/02/2024 21:18;6,1
06/02/2024 22:19;6,0
06/02/2024 23:19;6,0
07/02/2024 00:19;6,2
07/02/2024 01:20;6,0
07/02/2024 02:20;6,2
07/02/2024 03:21;6,3
07/02/2024 04:21;6,6
07/02/2024 05:21;7,0
07/02/2024 06:22;7,1
07/02/2024 07:22;7,2
07/02/2024 08:23;7,3
07/02/2024 09:23;7,3
07/02/2024 10:24;7,4
07/02/2024 11:24;7,7
07/02/2024 12:24;7,6
07/02/2024 13:25;7,7
07/02/2024 13:25;7,7
07/02/2024 14:26;7,7
07/02/2024 15:26;7,6
07/02/2024 16:26;7,5
07/02/2024 17:27;7,4
07/02/2024 18:27;7,4
07/02/2024 19:28;7,3
07/02/2024 20:28;7,3
07/02/2024 21:28;7,2
07/02/2024 22:29;7,3
07/02/2024 23:29;7,4
08/02/2024 00:30;7,6
08/02/2024 01:30;7,8
08/02/2024 02:31;8,1
08/02/2024 03:31;8,5
08/02/2024 04:31;8,6
08/02/2024 05:32;8,7
08/02/2024 05:32;8,7
08/02/2024 06:33;8,6
08/02/2024 07:33;8,6
08/02/2024 08:33;8,7
08/02/2024 09:34;8,5
08/02/2024 10:34;8,4
08/02/2024 11:35;8,6
08/02/2024 12:35;9,0
08/02/2024 13:41;9,7
08/02/2024 13:41;9,7
08/02/2024 14:41;9,7
08/02/2024 15:42;9,6
08/02/2024 16:42;9,5
08/02/2024 17:43;9,4
08/02/2024 18:43;9,1
08/02/2024 19:44;9,0
08/02/2024 20:44;8,8
08/02/2024 21:44;8,5
08/02/2024 22:45;8,1
08/02/2024 23:45;8,4
09/02/2024 00:46;8,4
09/02/2024 01:46;8,4
09/02/2024 02:47;8,0
09/02/2024 03:47;8,1
09/02/2024 04:47;8,1
09/02/2024 05:48;8,2
09/02/2024 05:48;8,2
09/02/2024 06:48;8,5
09/02/2024 07:49;8,6
09/02/2024 08:49;8,8
09/02/2024 09:50;9,1
09/02/2024 10:50;9,5
09/02/2024 11:51;10,5
09/02/2024 12:51;9,2
09/02/2024 13:51;9,7
09/02/2024 14:52;9,5
09/02/2024 15:52;9,6
09/02/2024 16:53;9,3
09/02/2024 17:53;8,9
09/02/2024 18:54;8,7
09/02/2024 19:54;8,4
09/02/2024 20:54;8,3
09/02/2024 21:55;8,1
09/02/2024 22:55;7,9
09/02/2024 22:56;7,9
09/02/2024 23:56;7,8
10/02/2024 00:56;7,7
10/02/2024 01:57;7,7
10/02/2024 02:57;7,7
10/02/2024 03:58;7,6
10/02/2024 04:58;7,5
10/02/2024 05:58;7,5
10/02/2024 06:59;6,9
10/02/2024 07:59;6,6
10/02/2024 09:00;6,5
10/02/2024 10:00;7,3
10/02/2024 11:00;8,2
10/02/2024 12:01;8,9
10/02/2024 13:01;8,6
10/02/2024 14:02;9,5
10/02/2024 15:02;9,8
10/02/2024 15:02;9,8
10/02/2024 16:03;10,0
10/02/2024 17:03;9,3
10/02/2024 18:04;8,8
10/02/2024 19:04;8,7
10/02/2024 20:05;7,9
10/02/2024 21:05;8,4
10/02/2024 22:05;8,3
10/02/2024 23:06;8,1
11/02/2024 00:06;7,8
11/02/2024 01:07;8,0
11/02/2024 02:07;7,9
11/02/2024 03:07;5,7
11/02/2024 03:08;5,7
11/02/2024 04:08;5,1
11/02/2024 05:09;5,0
11/02/2024 06:09;5,0
11/02/2024 07:09;5,2
11/02/2024 07:10;5,2
11/02/2024 08:10;5,2
11/02/2024 09:11;5,4
11/02/2024 10:11;5,6
11/02/2024 11:11;6,1
11/02/2024 12:12;6,3
11/02/2024 13:12;6,5
11/02/2024 14:13;6,5
11/02/2024 15:13;7,1
11/02/2024 16:13;6,5
11/02/2024 17:14;6,2
11/02/2024 18:14;5,7
11/02/2024 19:15;5,8
11/02/2024 20:15;5,9
11/02/2024 21:16;5,9
11/02/2024 22:16;6,0
11/02/2024 23:16;6,0
12/02/2024 00:17;6,1
12/02/2024 00:17;6,1
12/02/2024 01:18;6,1
12/02/2024 02:18;5,9
12/02/2024 03:18;5,6
12/02/2024 04:19;5,5
12/02/2024 05:19;5,2
12/02/2024 06:20;5,1
12/02/2024 07:20;5,2
12/02/2024 08:20;4,4
12/02/2024 09:21;5,1
12/02/2024 10:21;5,0
12/02/2024 11:22;5,8
12/02/2024 12:22;6,9
12/02/2024 13:23;7,1
12/02/2024 14:23;7,1
